id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2025-06-10 00:00:00;38365.84499999
N;NORTE;2025-06-10 01:00:00;8134.574
NE;NORDESTE;2025-06-10 01:00:00;12950.493
S;SUL;2025-06-10 01:00:00;10327.283
SE;SUDESTE;2025-06-10 01:00:00;36352.74299999
N;NORTE;2025-06-10 02:00:00;7867.424
NE;NORDESTE;2025-06-10 02:00:00;12675.171
S;SUL;2025-06-10 02:00:00;9899.274
SE;SUDESTE;2025-06-10 02:00:00;35285.821
N;NORTE;2025-06-10 03:00:00;7738.31
NE;NORDESTE;2025-06-10 03:00:00;12472.13
S;SUL;2025-06-10 03:00:00;9745.292
SE;SUDESTE;2025-06-10 03:00:00;34961.81399999
N;NORTE;2025-06-10 04:00:00;7554.205
NE;NORDESTE;2025-06-10 04:00:00;12446.356
S;SUL;2025-06-10 04:00:00;9865.54
SE;SUDESTE;2025-06-10 04:00:00;35489.524
N;NORTE;2025-06-10 05:00:00;7471.342
NE;NORDESTE;2025-06-10 05:00:00;12389.328
S;SUL;2025-06-10 05:00:00;10745.466
SE;SUDESTE;2025-06-10 05:00:00;37736.31699999
N;NORTE;2025-06-10 06:00:00;7285.346
NE;NORDESTE;2025-06-10 06:00:00;12219.852
S;SUL;2025-06-10 06:00:00;12567.822
SE;SUDESTE;2025-06-10 06:00:00;41158.80799999
N;NORTE;2025-06-10 07:00:00;7355.844
NE;NORDESTE;2025-06-10 07:00:00;12356.9
S;SUL;2025-06-10 07:00:00;14188.134
SE;SUDESTE;2025-06-10 07:00:00;43098.64399999
N;NORTE;2025-06-10 08:00:00;7855.79399999
NE;NORDESTE;2025-06-10 08:00:00;12858.11199999
S;SUL;2025-06-10 08:00:00;15316.351
SE;SUDESTE;2025-06-10 08:00:00;44893.154
N;NORTE;2025-06-10 09:00:00;8143.741
NE;NORDESTE;2025-06-10 09:00:00;13289.48999999
S;SUL;2025-06-10 09:00:00;15476.51099999
SE;SUDESTE;2025-06-10 09:00:00;45501.856
N;NORTE;2025-06-10 10:00:00;8319.9
NE;NORDESTE;2025-06-10 10:00:00;13550.985
S;SUL;2025-06-10 10:00:00;15649.71799999
SE;SUDESTE;2025-06-10 10:00:00;45684.041
N;NORTE;2025-06-10 11:00:00;8317.12599999
NE;NORDESTE;2025-06-10 11:00:00;13650.723
S;SUL;2025-06-10 11:00:00;15422.334
SE;SUDESTE;2025-06-10 11:00:00;45544.152
N;NORTE;2025-06-10 12:00:00;8395.67299999
NE;NORDESTE;2025-06-10 12:00:00;13247.506
S;SUL;2025-06-10 12:00:00;13965.884
SE;SUDESTE;2025-06-10 12:00:00;44538.06799999
N;NORTE;2025-06-10 13:00:00;8692.918
NE;NORDESTE;2025-06-10 13:00:00;13524.862
S;SUL;2025-06-10 13:00:00;13944.489
SE;SUDESTE;2025-06-10 13:00:00;44407.996
N;NORTE;2025-06-10 14:00:00;8913.426
NE;NORDESTE;2025-06-10 14:00:00;13896.59199999
S;SUL;2025-06-10 14:00:00;13981.402
SE;SUDESTE;2025-06-10 14:00:00;44719.71399999
N;NORTE;2025-06-10 15:00:00;8965.159
NE;NORDESTE;2025-06-10 15:00:00;14028.68899999
S;SUL;2025-06-10 15:00:00;14046.121
SE;SUDESTE;2025-06-10 15:00:00;45048.181
N;NORTE;2025-06-10 16:00:00;8855.787
NE;NORDESTE;2025-06-10 16:00:00;14359.595
S;SUL;2025-06-10 16:00:00;14766.572
SE;SUDESTE;2025-06-10 16:00:00;46119.047
N;NORTE;2025-06-10 17:00:00;8560.35
NE;NORDESTE;2025-06-10 17:00:00;14489.01799999
S;SUL;2025-06-10 17:00:00;15796.206
SE;SUDESTE;2025-06-10 17:00:00;47781.164
N;NORTE;2025-06-10 18:00:00;8370.495
NE;NORDESTE;2025-06-10 18:00:00;14758.293
S;SUL;2025-06-10 18:00:00;17406.161
SE;SUDESTE;2025-06-10 18:00:00;50654.588
N;NORTE;2025-06-10 19:00:00;8537.74099999
NE;NORDESTE;2025-06-10 19:00:00;14528.251
S;SUL;2025-06-10 19:00:00;17221.443
SE;SUDESTE;2025-06-10 19:00:00;50047.694
N;NORTE;2025-06-10 20:00:00;8692.90499999
NE;NORDESTE;2025-06-10 20:00:00;14333.55
S;SUL;2025-06-10 20:00:00;16495.326
SE;SUDESTE;2025-06-10 20:00:00;49064.04999999
N;NORTE;2025-06-10 21:00:00;8820.523
NE;NORDESTE;2025-06-10 21:00:00;14704.86
S;SUL;2025-06-10 21:00:00;15753.362
SE;SUDESTE;2025-06-10 21:00:00;47464.02799999
N;NORTE;2025-06-10 22:00:00;8889.52199999
NE;NORDESTE;2025-06-10 22:00:00;14646.538
S;SUL;2025-06-10 22:00:00;14404.66899999
SE;SUDESTE;2025-06-10 22:00:00;44236.98399999
N;NORTE;2025-06-10 23:00:00;8791.174
NE;NORDESTE;2025-06-10 23:00:00;14298.19099999
S;SUL;2025-06-10 23:00:00;12828.20799999
SE;SUDESTE;2025-06-10 23:00:00;40828.585
N;NORTE;2025-06-11 00:00:00;8582.426
NE;NORDESTE;2025-06-11 00:00:00;13709.494
S;SUL;2025-06-11 00:00:00;11463.81099999
SE;SUDESTE;2025-06-11 00:00:00;37779.38
N;NORTE;2025-06-11 01:00:00;8347.971
NE;NORDESTE;2025-06-11 01:00:00;13214.30599999
S;SUL;2025-06-11 01:00:00;10575.752
SE;SUDESTE;2025-06-11 01:00:00;35625.278
N;NORTE;2025-06-11 02:00:00;8137.218
NE;NORDESTE;2025-06-11 02:00:00;12877.526
S;SUL;2025-06-11 02:00:00;10063.80899999
SE;SUDESTE;2025-06-11 02:00:00;34530.939
N;NORTE;2025-06-11 03:00:00;7919.24499999
NE;NORDESTE;2025-06-11 03:00:00;12679.29699999
S;SUL;2025-06-11 03:00:00;9848.632
SE;SUDESTE;2025-06-11 03:00:00;34190.062
N;NORTE;2025-06-11 04:00:00;7734.065
NE;NORDESTE;2025-06-11 04:00:00;12550.24199999
S;SUL;2025-06-11 04:00:00;10160.685
SE;SUDESTE;2025-06-11 04:00:00;34509.676
N;NORTE;2025-06-11 05:00:00;7668.453
NE;NORDESTE;2025-06-11 05:00:00;12459.227
S;SUL;2025-06-11 05:00:00;10963.946
SE;SUDESTE;2025-06-11 05:00:00;36647.311
N;NORTE;2025-06-11 06:00:00;7382.35299999
NE;NORDESTE;2025-06-11 06:00:00;12398.549
S;SUL;2025-06-11 06:00:00;12788.599
SE;SUDESTE;2025-06-11 06:00:00;39939.89899999
N;NORTE;2025-06-11 07:00:00;7502.153
NE;NORDESTE;2025-06-11 07:00:00;12827.317
S;SUL;2025-06-11 07:00:00;14433.58
SE;SUDESTE;2025-06-11 07:00:00;41929.206
N;NORTE;2025-06-11 08:00:00;7999.179
NE;NORDESTE;2025-06-11 08:00:00;13478.492
S;SUL;2025-06-11 08:00:00;15483.612
SE;SUDESTE;2025-06-11 08:00:00;42884.036
N;NORTE;2025-06-11 09:00:00;8270.04999999
NE;NORDESTE;2025-06-11 09:00:00;13745.14899999
S;SUL;2025-06-11 09:00:00;15071.242
SE;SUDESTE;2025-06-11 09:00:00;43254.67299999
N;NORTE;2025-06-11 10:00:00;8501.891
NE;NORDESTE;2025-06-11 10:00:00;13840.25
S;SUL;2025-06-11 10:00:00;14906.407
SE;SUDESTE;2025-06-11 10:00:00;43949.85399999
N;NORTE;2025-06-11 11:00:00;8519.126
NE;NORDESTE;2025-06-11 11:00:00;13713.452
S;SUL;2025-06-11 11:00:00;14596.466
SE;SUDESTE;2025-06-11 11:00:00;43923.19299999
N;NORTE;2025-06-11 12:00:00;8350.02199999
NE;NORDESTE;2025-06-11 12:00:00;13204.307
S;SUL;2025-06-11 12:00:00;13060.657
SE;SUDESTE;2025-06-11 12:00:00;43094.351
N;NORTE;2025-06-11 13:00:00;8731.35199999
NE;NORDESTE;2025-06-11 13:00:00;13456.83699999
S;SUL;2025-06-11 13:00:00;13292.615
SE;SUDESTE;2025-06-11 13:00:00;43001.33799999
N;NORTE;2025-06-11 14:00:00;9053.944
NE;NORDESTE;2025-06-11 14:00:00;13840.14499999
S;SUL;2025-06-11 14:00:00;13664.194
SE;SUDESTE;2025-06-11 14:00:00;43511.23399999
N;NORTE;2025-06-11 15:00:00;8953.38
NE;NORDESTE;2025-06-11 15:00:00;14045.599
S;SUL;2025-06-11 15:00:00;14055.473
SE;SUDESTE;2025-06-11 15:00:00;44054.154
N;NORTE;2025-06-11 16:00:00;8663.466
NE;NORDESTE;2025-06-11 16:00:00;14441.244
S;SUL;2025-06-11 16:00:00;14974.746
SE;SUDESTE;2025-06-11 16:00:00;45377.003
N;NORTE;2025-06-11 17:00:00;8329.027
NE;NORDESTE;2025-06-11 17:00:00;14426.771
S;SUL;2025-06-11 17:00:00;16204.978
SE;SUDESTE;2025-06-11 17:00:00;47219.239
N;NORTE;2025-06-11 18:00:00;8209.09799999
NE;NORDESTE;2025-06-11 18:00:00;14745.184
S;SUL;2025-06-11 18:00:00;17688.237
SE;SUDESTE;2025-06-11 18:00:00;50108.96299999
N;NORTE;2025-06-11 19:00:00;8394.753
NE;NORDESTE;2025-06-11 19:00:00;14542.93
S;SUL;2025-06-11 19:00:00;17525.531
SE;SUDESTE;2025-06-11 19:00:00;49458.65199999
N;NORTE;2025-06-11 20:00:00;8395.072
NE;NORDESTE;2025-06-11 20:00:00;14412.118
S;SUL;2025-06-11 20:00:00;16770.717
SE;SUDESTE;2025-06-11 20:00:00;48135.263
N;NORTE;2025-06-11 21:00:00;8565.24299999
NE;NORDESTE;2025-06-11 21:00:00;14765.131
S;SUL;2025-06-11 21:00:00;15933.605
SE;SUDESTE;2025-06-11 21:00:00;46654.121
N;NORTE;2025-06-11 22:00:00;8647.54799999
NE;NORDESTE;2025-06-11 22:00:00;14693.412
S;SUL;2025-06-11 22:00:00;14572.927
SE;SUDESTE;2025-06-11 22:00:00;43375.876
N;NORTE;2025-06-11 23:00:00;8535.833
NE;NORDESTE;2025-06-11 23:00:00;14284.974
S;SUL;2025-06-11 23:00:00;12897.595
SE;SUDESTE;2025-06-11 23:00:00;39709.732
N;NORTE;2025-06-12 00:00:00;8392.94
NE;NORDESTE;2025-06-12 00:00:00;13746.379
S;SUL;2025-06-12 00:00:00;11599.513
SE;SUDESTE;2025-06-12 00:00:00;36654.42
N;NORTE;2025-06-12 01:00:00;8199.56499999
NE;NORDESTE;2025-06-12 01:00:00;13260.43
S;SUL;2025-06-12 01:00:00;10731.72699999
SE;SUDESTE;2025-06-12 01:00:00;34669.945
N;NORTE;2025-06-12 02:00:00;8019.32
NE;NORDESTE;2025-06-12 02:00:00;12931.16099999
S;SUL;2025-06-12 02:00:00;10295.753
SE;SUDESTE;2025-06-12 02:00:00;33554.083
N;NORTE;2025-06-12 03:00:00;7821.16899999
NE;NORDESTE;2025-06-12 03:00:00;12741.83599999
S;SUL;2025-06-12 03:00:00;10154.59
SE;SUDESTE;2025-06-12 03:00:00;33114.75
N;NORTE;2025-06-12 04:00:00;7698.623
NE;NORDESTE;2025-06-12 04:00:00;12684.554
S;SUL;2025-06-12 04:00:00;10318.817
SE;SUDESTE;2025-06-12 04:00:00;33608.625
N;NORTE;2025-06-12 05:00:00;7599.752
NE;NORDESTE;2025-06-12 05:00:00;12599.08799999
S;SUL;2025-06-12 05:00:00;11132.49299999
SE;SUDESTE;2025-06-12 05:00:00;35561.23999999
N;NORTE;2025-06-12 06:00:00;7409.534
NE;NORDESTE;2025-06-12 06:00:00;12360.50499999
S;SUL;2025-06-12 06:00:00;12916.57
SE;SUDESTE;2025-06-12 06:00:00;38782.536
N;NORTE;2025-06-12 07:00:00;7576.57599999
NE;NORDESTE;2025-06-12 07:00:00;12772.799
S;SUL;2025-06-12 07:00:00;14521.526
SE;SUDESTE;2025-06-12 07:00:00;40720.224
N;NORTE;2025-06-12 08:00:00;8003.294
NE;NORDESTE;2025-06-12 08:00:00;13462.829
S;SUL;2025-06-12 08:00:00;15245.99999999
SE;SUDESTE;2025-06-12 08:00:00;41514.55299999
N;NORTE;2025-06-12 09:00:00;8204.126
NE;NORDESTE;2025-06-12 09:00:00;13580.52499999
S;SUL;2025-06-12 09:00:00;14859.392
SE;SUDESTE;2025-06-12 09:00:00;41533.74099999
N;NORTE;2025-06-12 10:00:00;8354.98
NE;NORDESTE;2025-06-12 10:00:00;13672.871
S;SUL;2025-06-12 10:00:00;14717.483
SE;SUDESTE;2025-06-12 10:00:00;42127.90499999
N;NORTE;2025-06-12 11:00:00;8296.111
NE;NORDESTE;2025-06-12 11:00:00;13543.963
S;SUL;2025-06-12 11:00:00;14520.229
SE;SUDESTE;2025-06-12 11:00:00;42685.975
N;NORTE;2025-06-12 12:00:00;8195.188
NE;NORDESTE;2025-06-12 12:00:00;13126.02699999
S;SUL;2025-06-12 12:00:00;13112.842
SE;SUDESTE;2025-06-12 12:00:00;41991.596
N;NORTE;2025-06-12 13:00:00;8416.49699999
NE;NORDESTE;2025-06-12 13:00:00;13337.95199999
S;SUL;2025-06-12 13:00:00;13453.231
SE;SUDESTE;2025-06-12 13:00:00;41882.71699999
N;NORTE;2025-06-12 14:00:00;8704.884
NE;NORDESTE;2025-06-12 14:00:00;13709.404
S;SUL;2025-06-12 14:00:00;13743.373
SE;SUDESTE;2025-06-12 14:00:00;42371.578
N;NORTE;2025-06-12 15:00:00;8606.573
NE;NORDESTE;2025-06-12 15:00:00;13953.478
S;SUL;2025-06-12 15:00:00;14033.637
SE;SUDESTE;2025-06-12 15:00:00;43065.963
N;NORTE;2025-06-12 16:00:00;8313.05399999
NE;NORDESTE;2025-06-12 16:00:00;14283.531
S;SUL;2025-06-12 16:00:00;15012.53
SE;SUDESTE;2025-06-12 16:00:00;44772.15399999
N;NORTE;2025-06-12 17:00:00;8020.89299999
NE;NORDESTE;2025-06-12 17:00:00;14511.933
S;SUL;2025-06-12 17:00:00;16195.758
SE;SUDESTE;2025-06-12 17:00:00;46834.532
N;NORTE;2025-06-12 18:00:00;7903.02
NE;NORDESTE;2025-06-12 18:00:00;14682.228
S;SUL;2025-06-12 18:00:00;17925.29
SE;SUDESTE;2025-06-12 18:00:00;50155.459
N;NORTE;2025-06-12 19:00:00;7912.731
NE;NORDESTE;2025-06-12 19:00:00;14417.116
S;SUL;2025-06-12 19:00:00;17601.84199999
SE;SUDESTE;2025-06-12 19:00:00;49187.707
N;NORTE;2025-06-12 20:00:00;7916.63
NE;NORDESTE;2025-06-12 20:00:00;14158.484
S;SUL;2025-06-12 20:00:00;16534.921
SE;SUDESTE;2025-06-12 20:00:00;47362.992
N;NORTE;2025-06-12 21:00:00;8036.47199999
NE;NORDESTE;2025-06-12 21:00:00;14518.28799999
S;SUL;2025-06-12 21:00:00;15636.99299999
SE;SUDESTE;2025-06-12 21:00:00;45329.74099999
N;NORTE;2025-06-12 22:00:00;8130.686
NE;NORDESTE;2025-06-12 22:00:00;14436.11199999
S;SUL;2025-06-12 22:00:00;14370.121
SE;SUDESTE;2025-06-12 22:00:00;42404.12299999
N;NORTE;2025-06-12 23:00:00;8112.663
NE;NORDESTE;2025-06-12 23:00:00;13988.19
S;SUL;2025-06-12 23:00:00;12843.277
SE;SUDESTE;2025-06-12 23:00:00;39204.759
N;NORTE;2025-06-13 00:00:00;8034.302
NE;NORDESTE;2025-06-13 00:00:00;13633.545
S;SUL;2025-06-13 00:00:00;11699.656
SE;SUDESTE;2025-06-13 00:00:00;36109.61
N;NORTE;2025-06-13 01:00:00;7892.278
NE;NORDESTE;2025-06-13 01:00:00;13348.647
S;SUL;2025-06-13 01:00:00;10883.44199999
SE;SUDESTE;2025-06-13 01:00:00;34144.65599999
N;NORTE;2025-06-13 02:00:00;7783.133
NE;NORDESTE;2025-06-13 02:00:00;13063.924
S;SUL;2025-06-13 02:00:00;10397.24299999
SE;SUDESTE;2025-06-13 02:00:00;32916.853
N;NORTE;2025-06-13 03:00:00;7637.103
NE;NORDESTE;2025-06-13 03:00:00;12847.978
S;SUL;2025-06-13 03:00:00;10192.017
SE;SUDESTE;2025-06-13 03:00:00;32525.37299999
N;NORTE;2025-06-13 04:00:00;7507.204
NE;NORDESTE;2025-06-13 04:00:00;12794.68499999
S;SUL;2025-06-13 04:00:00;10347.554
SE;SUDESTE;2025-06-13 04:00:00;32991.974
N;NORTE;2025-06-13 05:00:00;7380.848
NE;NORDESTE;2025-06-13 05:00:00;12694.26299999
S;SUL;2025-06-13 05:00:00;11121.696
SE;SUDESTE;2025-06-13 05:00:00;34743.17
N;NORTE;2025-06-13 06:00:00;7286.265
NE;NORDESTE;2025-06-13 06:00:00;12604.44299999
S;SUL;2025-06-13 06:00:00;12834.10099999
SE;SUDESTE;2025-06-13 06:00:00;37799.904
N;NORTE;2025-06-13 07:00:00;7404.66699999
NE;NORDESTE;2025-06-13 07:00:00;12987.444
S;SUL;2025-06-13 07:00:00;14357.295
SE;SUDESTE;2025-06-13 07:00:00;39911.966
N;NORTE;2025-06-13 08:00:00;7715.013
NE;NORDESTE;2025-06-13 08:00:00;13333.717
S;SUL;2025-06-13 08:00:00;15212.985
SE;SUDESTE;2025-06-13 08:00:00;41016.601
N;NORTE;2025-06-13 09:00:00;7934.562
NE;NORDESTE;2025-06-13 09:00:00;13317.065
S;SUL;2025-06-13 09:00:00;14822.675
SE;SUDESTE;2025-06-13 09:00:00;41229.21499999
N;NORTE;2025-06-13 10:00:00;8081.131
NE;NORDESTE;2025-06-13 10:00:00;13347.96
S;SUL;2025-06-13 10:00:00;14753.059
SE;SUDESTE;2025-06-13 10:00:00;41756.196
N;NORTE;2025-06-13 11:00:00;8133.05
NE;NORDESTE;2025-06-13 11:00:00;13336.356
S;SUL;2025-06-13 11:00:00;14654.469
SE;SUDESTE;2025-06-13 11:00:00;41780.748
N;NORTE;2025-06-13 12:00:00;8117.143
NE;NORDESTE;2025-06-13 12:00:00;12923.171
S;SUL;2025-06-13 12:00:00;13421.501
SE;SUDESTE;2025-06-13 12:00:00;41124.989
N;NORTE;2025-06-13 13:00:00;8189.15
NE;NORDESTE;2025-06-13 13:00:00;12879.716
S;SUL;2025-06-13 13:00:00;13789.441
SE;SUDESTE;2025-06-13 13:00:00;41637.435
N;NORTE;2025-06-13 14:00:00;8608.62199999
NE;NORDESTE;2025-06-13 14:00:00;13066.866
S;SUL;2025-06-13 14:00:00;14180.565
SE;SUDESTE;2025-06-13 14:00:00;42078.642
N;NORTE;2025-06-13 15:00:00;8605.285
NE;NORDESTE;2025-06-13 15:00:00;13198.13499999
S;SUL;2025-06-13 15:00:00;14556.429
SE;SUDESTE;2025-06-13 15:00:00;42750.14699999
N;NORTE;2025-06-13 16:00:00;8363.665
NE;NORDESTE;2025-06-13 16:00:00;13518.716
S;SUL;2025-06-13 16:00:00;15160.769
SE;SUDESTE;2025-06-13 16:00:00;44081.035
N;NORTE;2025-06-13 17:00:00;7960.49299999
NE;NORDESTE;2025-06-13 17:00:00;13773.294
S;SUL;2025-06-13 17:00:00;16032.42799999
SE;SUDESTE;2025-06-13 17:00:00;46530.56899999
N;NORTE;2025-06-13 18:00:00;7920.813
NE;NORDESTE;2025-06-13 18:00:00;14109.48199999
S;SUL;2025-06-13 18:00:00;17277.23999999
SE;SUDESTE;2025-06-13 18:00:00;49241.564
N;NORTE;2025-06-13 19:00:00;8059.964
NE;NORDESTE;2025-06-13 19:00:00;13826.965
S;SUL;2025-06-13 19:00:00;16710.87699999
SE;SUDESTE;2025-06-13 19:00:00;47962.38
N;NORTE;2025-06-13 20:00:00;8072.57199999
NE;NORDESTE;2025-06-13 20:00:00;13401.27
S;SUL;2025-06-13 20:00:00;15793.857
SE;SUDESTE;2025-06-13 20:00:00;46296.39799999
N;NORTE;2025-06-13 21:00:00;8184.17399999
NE;NORDESTE;2025-06-13 21:00:00;13761.716
S;SUL;2025-06-13 21:00:00;15023.455
SE;SUDESTE;2025-06-13 21:00:00;44828.51299999
N;NORTE;2025-06-13 22:00:00;8242.952
NE;NORDESTE;2025-06-13 22:00:00;13845.48
S;SUL;2025-06-13 22:00:00;14004.618
SE;SUDESTE;2025-06-13 22:00:00;42223.621
N;NORTE;2025-06-13 23:00:00;8258.719
NE;NORDESTE;2025-06-13 23:00:00;13399.275
S;SUL;2025-06-13 23:00:00;12752.438
SE;SUDESTE;2025-06-13 23:00:00;39376.35899999
N;NORTE;2025-06-14 00:00:00;8195.715
NE;NORDESTE;2025-06-14 00:00:00;12843.02399999
S;SUL;2025-06-14 00:00:00;11615.198
SE;SUDESTE;2025-06-14 00:00:00;36689.096
N;NORTE;2025-06-14 01:00:00;8075.893
NE;NORDESTE;2025-06-14 01:00:00;12532.841
S;SUL;2025-06-14 01:00:00;10793.158
SE;SUDESTE;2025-06-14 01:00:00;34690.208
N;NORTE;2025-06-14 02:00:00;7942.87199999
NE;NORDESTE;2025-06-14 02:00:00;12266.72099999
S;SUL;2025-06-14 02:00:00;10300.12
SE;SUDESTE;2025-06-14 02:00:00;33453.26199999
N;NORTE;2025-06-14 03:00:00;7811.72399999
NE;NORDESTE;2025-06-14 03:00:00;12054.365
S;SUL;2025-06-14 03:00:00;10088.99199999
SE;SUDESTE;2025-06-14 03:00:00;32684.03299999
N;NORTE;2025-06-14 04:00:00;7662.72899999
NE;NORDESTE;2025-06-14 04:00:00;12007.662
S;SUL;2025-06-14 04:00:00;10031.008
SE;SUDESTE;2025-06-14 04:00:00;32597.152
N;NORTE;2025-06-14 05:00:00;7510.224
NE;NORDESTE;2025-06-14 05:00:00;11819.47699999
S;SUL;2025-06-14 05:00:00;10234.79999999
SE;SUDESTE;2025-06-14 05:00:00;33378.401
N;NORTE;2025-06-14 06:00:00;7322.939
NE;NORDESTE;2025-06-14 06:00:00;11553.495
S;SUL;2025-06-14 06:00:00;10809.114
SE;SUDESTE;2025-06-14 06:00:00;34345.253
N;NORTE;2025-06-14 07:00:00;7303.018
NE;NORDESTE;2025-06-14 07:00:00;11825.095
S;SUL;2025-06-14 07:00:00;11622.716
SE;SUDESTE;2025-06-14 07:00:00;35944.858
N;NORTE;2025-06-14 08:00:00;7525.579
NE;NORDESTE;2025-06-14 08:00:00;11983.372
S;SUL;2025-06-14 08:00:00;12604.04
SE;SUDESTE;2025-06-14 08:00:00;37345.47
N;NORTE;2025-06-14 09:00:00;7625.335
NE;NORDESTE;2025-06-14 09:00:00;11762.60899999
S;SUL;2025-06-14 09:00:00;13224.962
SE;SUDESTE;2025-06-14 09:00:00;38072.79099999
N;NORTE;2025-06-14 10:00:00;7782.804
NE;NORDESTE;2025-06-14 10:00:00;11596.483
S;SUL;2025-06-14 10:00:00;13427.59
SE;SUDESTE;2025-06-14 10:00:00;38426.54199999
N;NORTE;2025-06-14 11:00:00;7691.144
NE;NORDESTE;2025-06-14 11:00:00;11398.249
S;SUL;2025-06-14 11:00:00;13491.754
SE;SUDESTE;2025-06-14 11:00:00;38747.935
N;NORTE;2025-06-14 12:00:00;7639.705
NE;NORDESTE;2025-06-14 12:00:00;11299.238
S;SUL;2025-06-14 12:00:00;13055.936
SE;SUDESTE;2025-06-14 12:00:00;38906.399
N;NORTE;2025-06-14 13:00:00;7688.655
NE;NORDESTE;2025-06-14 13:00:00;11411.43499999
S;SUL;2025-06-14 13:00:00;12788.664
SE;SUDESTE;2025-06-14 13:00:00;38814.92599999
N;NORTE;2025-06-14 14:00:00;7862.752
NE;NORDESTE;2025-06-14 14:00:00;11657.782
S;SUL;2025-06-14 14:00:00;12658.68
SE;SUDESTE;2025-06-14 14:00:00;38577.45999999
N;NORTE;2025-06-14 15:00:00;7786.785
NE;NORDESTE;2025-06-14 15:00:00;11880.774
S;SUL;2025-06-14 15:00:00;12686.127
SE;SUDESTE;2025-06-14 15:00:00;39088.206
N;NORTE;2025-06-14 16:00:00;7726.731
NE;NORDESTE;2025-06-14 16:00:00;12217.875
S;SUL;2025-06-14 16:00:00;13112.389
SE;SUDESTE;2025-06-14 16:00:00;40887.17699999
N;NORTE;2025-06-14 17:00:00;7629.996
NE;NORDESTE;2025-06-14 17:00:00;13232.355
S;SUL;2025-06-14 17:00:00;14452.048
SE;SUDESTE;2025-06-14 17:00:00;44843.431
N;NORTE;2025-06-14 18:00:00;7837.536
NE;NORDESTE;2025-06-14 18:00:00;14064.57999999
S;SUL;2025-06-14 18:00:00;15372.139
SE;SUDESTE;2025-06-14 18:00:00;47947.22499999
N;NORTE;2025-06-14 19:00:00;8004.366
NE;NORDESTE;2025-06-14 19:00:00;13551.199
S;SUL;2025-06-14 19:00:00;14461.262
SE;SUDESTE;2025-06-14 19:00:00;45955.00299999
N;NORTE;2025-06-14 20:00:00;7869.397
NE;NORDESTE;2025-06-14 20:00:00;13144.267
S;SUL;2025-06-14 20:00:00;13581.09799999
SE;SUDESTE;2025-06-14 20:00:00;43744.253
N;NORTE;2025-06-14 21:00:00;7831.674
NE;NORDESTE;2025-06-14 21:00:00;13153.756
S;SUL;2025-06-14 21:00:00;12641.54599999
SE;SUDESTE;2025-06-14 21:00:00;41621.621
N;NORTE;2025-06-14 22:00:00;7934.112
NE;NORDESTE;2025-06-14 22:00:00;13010.633
S;SUL;2025-06-14 22:00:00;11742.11
SE;SUDESTE;2025-06-14 22:00:00;39287.568
N;NORTE;2025-06-14 23:00:00;7922.05399999
NE;NORDESTE;2025-06-14 23:00:00;12745.65599999
S;SUL;2025-06-14 23:00:00;10770.715
SE;SUDESTE;2025-06-14 23:00:00;36963.063
N;NORTE;2025-06-15 00:00:00;7836.748
NE;NORDESTE;2025-06-15 00:00:00;12463.372
S;SUL;2025-06-15 00:00:00;9829.22499999
SE;SUDESTE;2025-06-15 00:00:00;34677.315
N;NORTE;2025-06-15 01:00:00;7684.368
NE;NORDESTE;2025-06-15 01:00:00;12193.08899999
S;SUL;2025-06-15 01:00:00;9118.455
SE;SUDESTE;2025-06-15 01:00:00;32828.848
N;NORTE;2025-06-15 02:00:00;7578.533
NE;NORDESTE;2025-06-15 02:00:00;11908.812
S;SUL;2025-06-15 02:00:00;8577.45099999
SE;SUDESTE;2025-06-15 02:00:00;31496.76299999
N;NORTE;2025-06-15 03:00:00;7451.89999999
NE;NORDESTE;2025-06-15 03:00:00;11710.354
S;SUL;2025-06-15 03:00:00;8321.304
SE;SUDESTE;2025-06-15 03:00:00;30818.411
N;NORTE;2025-06-15 04:00:00;7371.19199999
NE;NORDESTE;2025-06-15 04:00:00;11626.65899999
S;SUL;2025-06-15 04:00:00;8215.408
SE;SUDESTE;2025-06-15 04:00:00;30516.851
N;NORTE;2025-06-15 05:00:00;7290.42499999
NE;NORDESTE;2025-06-15 05:00:00;11379.12999999
S;SUL;2025-06-15 05:00:00;8260.297
SE;SUDESTE;2025-06-15 05:00:00;30823.63299999
N;NORTE;2025-06-15 06:00:00;7019.091
NE;NORDESTE;2025-06-15 06:00:00;10937.59399999
S;SUL;2025-06-15 06:00:00;8478.07699999
SE;SUDESTE;2025-06-15 06:00:00;30915.883
N;NORTE;2025-06-15 07:00:00;6920.716
NE;NORDESTE;2025-06-15 07:00:00;10757.20699999
S;SUL;2025-06-15 07:00:00;8889.151
SE;SUDESTE;2025-06-15 07:00:00;31124.9
N;NORTE;2025-06-15 08:00:00;6900.511
NE;NORDESTE;2025-06-15 08:00:00;10334.14599999
S;SUL;2025-06-15 08:00:00;9422.186
SE;SUDESTE;2025-06-15 08:00:00;32164.578
N;NORTE;2025-06-15 09:00:00;6864.001
NE;NORDESTE;2025-06-15 09:00:00;10054.542
S;SUL;2025-06-15 09:00:00;9932.783
SE;SUDESTE;2025-06-15 09:00:00;33402.288
N;NORTE;2025-06-15 10:00:00;6930.705
NE;NORDESTE;2025-06-15 10:00:00;10036.89699999
S;SUL;2025-06-15 10:00:00;10338.662
SE;SUDESTE;2025-06-15 10:00:00;34602.07499999
